
| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                        | remediation                                                                                      | metadata                                                             | cache_key                                                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Admins can view all transactions","Buyers can view own transactions","Vendors can view their transactions"}\`                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_dashboard_user_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Buyers can update own transactions","Vendors can update transactions"}\`                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_dashboard_user_UPDATE             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.user_profiles\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Admins can view all profiles","Users can view own profile"}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"user_profiles","type":"table","schema":"public"}            | multiple_permissive_policies_public_user_profiles_anon_SELECT                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.user_profiles\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Admins can view all profiles","Users can view own profile"}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"user_profiles","type":"table","schema":"public"}            | multiple_permissive_policies_public_user_profiles_authenticated_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.user_profiles\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Admins can view all profiles","Users can view own profile"}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"user_profiles","type":"table","schema":"public"}            | multiple_permissive_policies_public_user_profiles_authenticator_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.user_profiles\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Admins can view all profiles","Users can view own profile"}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"user_profiles","type":"table","schema":"public"}            | multiple_permissive_policies_public_user_profiles_dashboard_user_SELECT            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_payouts\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{vendor_payouts_select,vendor_payouts_vendor_select}\`                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_payouts","type":"table","schema":"public"}           | multiple_permissive_policies_public_vendor_payouts_anon_SELECT                     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_payouts\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{vendor_payouts_select,vendor_payouts_vendor_select}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_payouts","type":"table","schema":"public"}           | multiple_permissive_policies_public_vendor_payouts_authenticated_SELECT            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_payouts\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{vendor_payouts_select,vendor_payouts_vendor_select}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_payouts","type":"table","schema":"public"}           | multiple_permissive_policies_public_vendor_payouts_authenticator_SELECT            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_payouts\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{vendor_payouts_select,vendor_payouts_vendor_select}\`                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_payouts","type":"table","schema":"public"}           | multiple_permissive_policies_public_vendor_payouts_dashboard_user_SELECT           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Admins can view all vendor profiles","Public can view approved vendors","Vendors can view own profiles"}\`                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_anon_SELECT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Admins can update vendor profiles","Vendors can update own profiles"}\`                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_anon_UPDATE                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Admins can view all vendor profiles","Public can view approved vendors","Vendors can view own profiles"}\`                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_authenticated_SELECT           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Admins can update vendor profiles","Vendors can update own profiles"}\`                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_authenticated_UPDATE           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Admins can view all vendor profiles","Public can view approved vendors","Vendors can view own profiles"}\`                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_authenticator_SELECT           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Admins can update vendor profiles","Vendors can update own profiles"}\`                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_authenticator_UPDATE           |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Admins can view all vendor profiles","Public can view approved vendors","Vendors can view own profiles"}\`                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_dashboard_user_SELECT          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_profiles\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Admins can update vendor profiles","Vendors can update own profiles"}\`                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_profiles","type":"table","schema":"public"}          | multiple_permissive_policies_public_vendor_profiles_dashboard_user_UPDATE          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_verifications\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Vendors can view own verifications","Verifiers can view all verifications"}\`                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_verifications","type":"table","schema":"public"}     | multiple_permissive_policies_public_vendor_verifications_anon_SELECT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_verifications\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Vendors can view own verifications","Verifiers can view all verifications"}\`                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_verifications","type":"table","schema":"public"}     | multiple_permissive_policies_public_vendor_verifications_authenticated_SELECT      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_verifications\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Vendors can view own verifications","Verifiers can view all verifications"}\`                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_verifications","type":"table","schema":"public"}     | multiple_permissive_policies_public_vendor_verifications_authenticator_SELECT      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.vendor_verifications\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Vendors can view own verifications","Verifiers can view all verifications"}\`                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"vendor_verifications","type":"table","schema":"public"}     | multiple_permissive_policies_public_vendor_verifications_dashboard_user_SELECT     |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.verticals\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Admins can manage verticals","Public can read active verticals"}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"verticals","type":"table","schema":"public"}                | multiple_permissive_policies_public_verticals_anon_SELECT                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.verticals\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Admins can manage verticals","Public can read active verticals"}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"verticals","type":"table","schema":"public"}                | multiple_permissive_policies_public_verticals_authenticated_SELECT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.verticals\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Admins can manage verticals","Public can read active verticals"}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"verticals","type":"table","schema":"public"}                | multiple_permissive_policies_public_verticals_authenticator_SELECT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.verticals\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Admins can manage verticals","Public can read active verticals"}\`                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"verticals","type":"table","schema":"public"}                | multiple_permissive_policies_public_verticals_dashboard_user_SELECT                |
